numrooms,squaremeters,numberoffloors,floor,price,district,street,builtyear,ceilinghight,isnewbuilding,seller,bathroomtype,residentialcomplex,repaired,city
2,45.0,2.0,1.0,27600000,бостандыкский,,1960,,False,хозяин недвижимости,,,,Алматы
1,40.0,12.0,3.0,25000000,ауэзовский,,2024,3.0,False,хозяин недвижимости,,adele,черновая отделка,Алматы
1,31.0,4.0,1.0,18000000,ауэзовский,,1965,2.5,False,специалист,совмещенный,,требует ремонта,Алматы
3,66.8,3.0,3.0,55200000,бостандыкский,,2019,3.3,False,специалист,2 с/у и более,famous town,,Алматы
1,29.0,4.0,4.0,17000000,бостандыкский,,1960,2.7,False,специалист,совмещенный,,,Алматы
1,36.0,16.0,10.0,25500000,ауэзовский,,2014,,False,новостройка,,,дргуой ремонт,Алматы
2,48.8,6.0,4.0,48900000,медеуский,,1975,2.8,False,специалист,,,,Алматы
3,97.0,12.0,4.0,84500000,бостандыкский,,2019,2.95,False,специалист,,jazz-квартал,,Алматы
3,90.9,10.0,7.0,60000000,ауэзовский,,2022,2.8,False,хозяин недвижимости,2 с/у и более,city plus,дргуой ремонт,Алматы
3,65.0,16.0,11.0,55000000,бостандыкский,,2019,2.85,False,специалист,,riviera,,Алматы
2,60.0,12.0,12.0,29000000,алатауский,,2020,2.7,False,специалист,раздельный,,,Алматы
2,56.0,5.0,2.0,57000000,медеуский,,1982,,False,специалист,,,,Алматы
1,32.0,5.0,5.0,22500000,жетысуский,,1968,,False,специалист,совмещенный,,,Алматы
2,63.0,13.0,4.0,44000000,бостандыкский,,2024,3.0,False,хозяин недвижимости,,four seasons,,Алматы
1,26.0,5.0,3.0,18000000,алмалинский,,1974,,False,специалист,,,,Алматы
3,92.0,10.0,6.0,56000000,наурызбайский,,2010,2.9,False,хозяин недвижимости,совмещенный,хан-тенгри,,Алматы
3,130.0,16.0,16.0,44500000,наурызбайский,,2012,2.8,False,хозяин недвижимости,2 с/у и более,премьера,хороший ремонт,Алматы
2,42.0,5.0,5.0,27500000,алмалинский,,1978,,False,специалист,,,,Алматы
3,67.0,5.0,3.0,53500000,алмалинский,,1985,,False,специалист,раздельный,,,Алматы
2,56.4,9.0,2.0,36000000,жетысуский,,2006,2.8,False,хозяин недвижимости,раздельный,,,Алматы
3,85.0,12.0,3.0,61000000,бостандыкский,,2020,2.75,False,специалист,совмещенный,акварель,,Алматы
1,42.2,15.0,14.0,34000000,алмалинский,,2022,2.7,False,хозяин недвижимости,совмещенный,auezov city,свежий ремонт,Алматы
1,30.0,18.0,5.0,27000000,бостандыкский,,2015,2.95,False,специалист,совмещенный,шахристан,,Алматы
3,60.0,4.0,4.0,52000000,медеуский,,1972,2.7,False,хозяин недвижимости,раздельный,,,Алматы
3,61.0,16.0,3.0,54000000,бостандыкский,,2019,2.85,False,специалист,совмещенный,riviera,,Алматы
2,43.7,4.0,1.0,25500000,ауэзовский,,1962,,False,хозяин недвижимости,совмещенный,,,Алматы
2,41.0,2.0,2.0,18500000,алатауский,,1963,2.7,False,специалист,совмещенный,,,Алматы
2,42.0,4.0,1.0,26500000,алмалинский,,1964,,False,специалист,совмещенный,,,Алматы
2,55.4,18.0,4.0,46000000,бостандыкский,,2022,3.0,False,специалист,совмещенный,terracotta,,Алматы
1,41.7,9.0,6.0,31000000,бостандыкский,,1995,2.9,False,специалист,,,,Алматы
2,42.0,13.0,2.0,31990000,жетысуский,,2023,2.7,False,хозяин недвижимости,совмещенный,jetisu park,дргуой ремонт,Алматы
1,35.0,5.0,4.0,25500000,жетысуский,,1973,2.5,False,специалист,совмещенный,,евроремонт,Алматы
2,60.0,13.0,5.0,43000000,алмалинский,,2019,,False,специалист,совмещенный,atlant,,Алматы
3,58.0,4.0,1.0,28500000,бостандыкский,,1961,,False,специалист,совмещенный,,,Алматы
2,50.0,5.0,5.0,28500000,алмалинский,,1977,2.7,False,специалист,совмещенный,,,Алматы
3,85.0,5.0,5.0,85000000,медеуский,,1973,,False,хозяин недвижимости,раздельный,,,Алматы
3,57.0,4.0,4.0,33000000,ауэзовский,,1969,,False,хозяин недвижимости,совмещенный,,,Алматы
3,87.0,9.0,1.0,36000000,турксибский,,2005,2.8,False,специалист,раздельный,,,Алматы
1,35.0,5.0,4.0,20500000,турксибский,,1995,,False,хозяин недвижимости,совмещенный,,,Алматы
2,56.0,9.0,3.0,38000000,ауэзовский,,2007,2.8,False,специалист,раздельный,,,Алматы
3,63.0,16.0,8.0,83000000,алмалинский,,2020,3.0,False,специалист,2 с/у и более,legenda,дргуой ремонт,Алматы
3,70.0,12.0,6.0,60800000,медеуский,,1991,3.0,False,специалист,раздельный,,свежий ремонт,Алматы
4,120.0,16.0,11.0,89000000,бостандыкский,,2020,2.95,False,специалист,2 с/у и более,jazz-квартал,,Алматы
2,57.0,9.0,6.0,35000000,ауэзовский,,2006,,False,специалист,,,,Алматы
1,32.0,9.0,4.0,29600000,медеуский,,1978,2.8,False,специалист,совмещенный,,,Алматы
2,42.7,5.0,3.0,25000000,бостандыкский,,1976,,False,специалист,совмещенный,,,Алматы
2,50.0,13.0,3.0,35000000,ауэзовский,,2016,2.85,False,хозяин недвижимости,совмещенный,utegen,,Алматы
2,45.0,13.0,8.0,34800000,алмалинский,,2020,3.0,False,специалист,совмещенный,12 месяцев,,Алматы
3,62.4,5.0,4.0,41500000,медеуский,,1980,2.8,False,специалист,2 с/у и более,,свежий ремонт,Алматы
4,120.0,12.0,8.0,108000000,бостандыкский,,2018,3.0,False,специалист,2 с/у и более,gagarin park,,Алматы
3,76.0,9.0,1.0,45000000,алатауский,,2014,3.0,False,хозяин недвижимости,раздельный,,,Алматы
1,42.0,12.0,5.0,43000000,медеуский,,1990,2.8,False,специалист,,,,Алматы
3,71.6,3.0,3.0,43000000,жетысуский,,1975,,False,специалист,совмещенный,,,Алматы
1,17.0,1.0,1.0,12000000,жетысуский,,1960,2.7,False,хозяин недвижимости,совмещенный,,,Алматы
1,33.0,5.0,4.0,24500000,медеуский,,1975,,False,специалист,совмещенный,,,Алматы
2,64.0,16.0,4.0,85000000,алмалинский,,2020,3.0,False,специалист,2 с/у и более,legenda,,Алматы
1,17.8,5.0,5.0,14000000,медеуский,,1981,2.8,False,хозяин недвижимости,раздельный,,,Алматы
3,102.0,17.0,14.0,110000000,бостандыкский,,2009,3.0,False,хозяин недвижимости,2 с/у и более,шахристан,дргуой ремонт,Алматы
1,46.0,5.0,3.0,22000000,алатауский,,2012,2.8,False,хозяин недвижимости,совмещенный,,,Алматы
3,58.0,4.0,1.0,28500000,бостандыкский,,1961,2.7,False,специалист,совмещенный,,,Алматы
2,53.0,21.0,12.0,65500000,бостандыкский,,2020,3.0,False,специалист,совмещенный,,,Алматы
3,96.0,,,87000000,медеуский,,2007,3.0,False,хозяин недвижимости,2 с/у и более,арман,,Алматы
1,48.4,9.0,1.0,25500000,алатауский,,2018,2.8,False,хозяин недвижимости,совмещенный,,,Алматы
2,54.0,5.0,4.0,39000000,,,1985,2.8,False,специалист,раздельный,,,Алматы
1,70.0,4.0,2.0,27500000,алатауский,,2014,,False,специалист,раздельный,,,Алматы
2,57.0,9.0,4.0,30500000,турксибский,,2020,,False,специалист,раздельный,,,Алматы
3,119.0,14.0,6.0,110000000,бостандыкский,,2021,3.0,False,специалист,2 с/у и более,4you,,Алматы
1,40.0,9.0,3.0,25500000,алмалинский,,1986,2.8,False,специалист,совмещенный,,,Алматы
2,40.8,4.0,3.0,30500000,алмалинский,,1966,2.6,False,специалист,совмещенный,,,Алматы
2,52.0,5.0,3.0,35000000,ауэзовский,,1986,,False,специалист,,,,Алматы
3,73.0,12.0,10.0,55000000,наурызбайский,,2022,2.8,False,хозяин недвижимости,совмещенный,elaman,,Алматы
2,45.0,13.0,9.0,34800000,алмалинский,,2019,,False,специалист,совмещенный,atlant,,Алматы
2,46.0,14.0,5.0,45000000,алмалинский,,2018,3.0,False,специалист,совмещенный,legenda,,Алматы
3,68.0,5.0,1.0,31000000,жетысуский,,1988,2.7,False,хозяин недвижимости,,,евроремонт,Алматы
2,75.0,10.0,6.0,54000000,ауэзовский,,2016,3.0,False,специалист,совмещенный,куаныш,,Алматы
1,44.0,12.0,6.0,30500000,ауэзовский,,2015,2.8,False,хозяин недвижимости,раздельный,на ладыгина,,Алматы
2,56.0,12.0,3.0,48000000,бостандыкский,,2017,2.7,False,специалист,совмещенный,симфония,,Алматы
2,55.4,12.0,7.0,38500000,бостандыкский,,2020,2.95,False,специалист,совмещенный,jazz-квартал,черновая отделка,Алматы
2,50.5,15.0,9.0,47000000,алмалинский,,2022,2.7,False,хозяин недвижимости,совмещенный,auezov city,свежий ремонт,Алматы
2,77.3,20.0,12.0,62500000,бостандыкский,,2023,3.0,False,хозяин недвижимости,,комфорт сити,черновая отделка,Алматы
3,90.0,9.0,5.0,74500000,медеуский,,2016,,False,специалист,раздельный,,,Алматы
