numrooms,squaremeters,numberoffloors,floor,price,district,street,builtyear,ceilinghight,isnewbuilding,seller,bathroomtype,residentialcomplex,repaired,city
2,36.0,5.0,5.0,12500000,алматинский,,2010,2.5,False,специалист,,солнечный город,,Астана
2,54.0,9.0,2.0,21500000,,,2005,,False,специалист,,,после ремонта,Астана
1,30.0,16.0,10.0,12500000,,,2006,2.5,False,специалист,,апато тауэр,,Астана
3,124.0,18.0,4.0,70000000,есильский,,2015,3.0,False,хозяин недвижимости,2 с/у и более,promenade expo,,Астана
1,40.5,9.0,1.0,13500000,алматинский,,2006,2.7,False,специалист,,восток (бахус),,Астана
1,44.0,9.0,5.0,17500000,алматинский,,2022,3.0,False,хозяин недвижимости,,compass north,черновая отделка,Астана
4,135.0,28.0,16.0,103000000,алматинский,,2018,3.0,False,специалист,2 с/у и более,highvill ishim,,Астана
2,45.0,5.0,5.0,14999950,сарыаркинский,,1968,,False,специалист,,,свежий ремонт,Астана
3,60.0,6.0,5.0,21419999,сарыаркинский,,1991,2.7,False,специалист,совмещенный,,,Астана
2,47.8,17.0,6.0,24500000,есильский,,2024,3.0,False,специалист,,buqar jyrau exclusive,,Астана
1,44.85,14.0,12.0,24899000,есильский,,2023,2.7,False,хозяин недвижимости,совмещенный,syganak,черновая отделка,Астана
2,50.0,9.0,5.0,30000000,есильский,,2016,2.7,False,хозяин недвижимости,раздельный,арман кала,,Астана
2,66.1,14.0,13.0,28000000,сарыаркинский,,2011,2.7,False,хозяин недвижимости,совмещенный,сапа-2007,,Астана
3,88.0,7.0,1.0,37000000,есильский,,2015,,False,специалист,2 с/у и более,,,Астана
2,49.0,4.0,4.0,19500000,есильский,,2018,,False,специалист,,,,Астана
1,39.0,18.0,14.0,18500000,алматинский,,2023,2.7,False,специалист,совмещенный,silk way,черновая отделка,Астана
1,42.5,20.0,3.0,23380000,нуринский,,2020,,False,специалист,совмещенный,,,Астана
4,107.0,8.0,7.0,86500000,есильский,,2023,3.0,False,специалист,2 с/у и более,asylym,дизайнерский ремонт,Астана
3,87.0,10.0,9.0,35000000,байконурский,,2009,2.7,False,специалист,,сатты,,Астана
2,60.74,9.0,3.0,35999999,есильский,,2024,3.0,False,хозяин недвижимости,,asylym park 1,,Астана
2,38.0,5.0,2.0,16000000,сарыаркинский,,2014,2.5,False,хозяин недвижимости,совмещенный,,дргуой ремонт,Астана
1,37.8,9.0,2.0,12599000,алматинский,,2022,2.7,False,хозяин недвижимости,совмещенный,"баскару 2,3,4,5",дргуой ремонт,Астана
1,42.0,9.0,7.0,27500000,есильский,,2022,2.7,False,хозяин недвижимости,,grand turan,дргуой ремонт,Астана
1,38.0,9.0,5.0,16199999,нуринский,,2015,2.7,False,специалист,,сеным,,Астана
3,104.5,9.0,3.0,38000000,есильский,,2023,3.0,False,хозяин недвижимости,2 с/у и более,shugyla,черновая отделка,Астана
3,89.0,12.0,5.0,65000000,есильский,,2024,3.0,False,хозяин недвижимости,совмещенный,,евроремонт,Астана
4,150.0,13.0,4.0,91000000,есильский,,2010,3.0,False,специалист,раздельный,нурсая бонита,,Астана
4,108.0,9.0,5.0,55990000,алматинский,,2020,3.0,False,специалист,совмещенный,,,Астана
1,43.0,7.0,2.0,20500000,есильский,,2015,2.7,False,хозяин недвижимости,совмещенный,,,Астана
1,38.8,12.0,11.0,21000000,алматинский,,2017,2.7,False,хозяин недвижимости,совмещенный,аксиома,,Астана
1,37.0,5.0,4.0,13000000,алматинский,,2011,,False,специалист,,,,Астана
3,94.0,16.0,6.0,33500000,сарыаркинский,,2012,2.7,False,специалист,,тамыз,,Астана
3,92.0,21.0,10.0,58900000,алматинский,,2018,2.8,False,специалист,раздельный,highvill ishim c,черновая отделка,Астана
3,66.1,16.0,2.0,40300000,нуринский,,2021,3.0,False,хозяин недвижимости,2 с/у и более,oner,дргуой ремонт,Астана
1,37.0,9.0,7.0,14500000,алматинский,,2021,2.7,False,хозяин недвижимости,,,,Астана
2,70.0,,,110000000,есильский,,2021,3.0,False,хозяин недвижимости,,sati club house,дргуой ремонт,Астана
1,40.0,5.0,4.0,14000000,сарыаркинский,,2010,,False,специалист,совмещенный,,,Астана
2,60.0,10.0,8.0,22000000,алматинский,,2024,2.7,False,специалист,совмещенный,алтын булак,черновая отделка,Астана
2,60.0,9.0,6.0,22000000,алматинский,,2016,,False,специалист,,,дргуой ремонт,Астана
2,92.0,16.0,5.0,40500000,байконурский,,2012,2.7,False,хозяин недвижимости,совмещенный,эдем палас,,Астана
1,36.5,5.0,4.0,13650000,сарыаркинский,,2010,2.7,False,хозяин недвижимости,совмещенный,,,Астана
1,49.7,12.0,6.0,21000000,есильский,,2014,2.7,False,хозяин недвижимости,совмещенный,аси 33/23,требует ремонта,Астана
4,76.0,9.0,4.0,24800000,байконурский,,1990,2.7,False,специалист,раздельный,китайская стена,,Астана
4,76.0,9.0,4.0,24800000,байконурский,,1990,2.7,False,специалист,раздельный,китайская стена,,Астана
4,123.5,13.0,2.0,57000000,есильский,,2018,3.0,False,специалист,,athletic,,Астана
1,36.0,12.0,5.0,15500000,есильский,,2024,3.0,False,специалист,,vienna,,Астана
2,46.0,8.0,2.0,23500000,есильский,,2019,2.7,False,специалист,,baspana,дргуой ремонт,Астана
2,63.0,9.0,5.0,23500000,нуринский,,2016,,False,специалист,,,дргуой ремонт,Астана
3,75.0,14.0,8.0,30000000,алматинский,,2011,2.5,False,хозяин недвижимости,совмещенный,достар-2,,Астана
1,42.6,10.0,6.0,22000000,алматинский,,2006,2.7,False,хозяин недвижимости,,,дргуой ремонт,Астана
4,109.0,15.0,13.0,49500000,есильский,,2014,2.7,False,специалист,,айсанам,,Астана
3,50.0,5.0,4.0,21000000,байконурский,,1972,,False,новостройка,раздельный,,,Астана
3,90.0,27.0,18.0,61000000,алматинский,,2016,,False,специалист,,,,Астана
1,44.0,16.0,13.0,26000000,байконурский,,2016,2.8,False,хозяин недвижимости,совмещенный,алмалы,,Астана
4,153.0,9.0,7.0,75000000,есильский,,2015,2.7,False,хозяин недвижимости,2 с/у и более,сеным,,Астана
1,41.8,12.0,10.0,27200000,есильский,,2021,3.0,False,хозяин недвижимости,совмещенный,,,Астана
2,68.0,7.0,4.0,43595000,алматинский,,2017,3.0,False,хозяин недвижимости,совмещенный,england,,Астана
3,88.0,9.0,4.0,51900000,есильский,,2018,2.7,False,хозяин недвижимости,2 с/у и более,шатер,,Астана
2,67.0,9.0,7.0,38000000,есильский,,2023,3.0,False,специалист,,athletic city,,Астана
3,132.0,5.0,2.0,74500000,есильский,,2009,2.7,False,хозяин недвижимости,2 с/у и более,дельфин-2,,Астана
2,60.0,9.0,7.0,26500000,алматинский,,2009,2.7,False,хозяин недвижимости,совмещенный,нурай,,Астана
3,85.0,10.0,2.0,46000000,нуринский,,2020,,False,специалист,,,качественный ремонт,Астана
1,33.1,6.0,5.0,12000000,сарыаркинский,,2016,2.7,False,специалист,,ак отау,дргуой ремонт,Астана
2,68.0,9.0,8.0,22500000,алматинский,,2014,2.7,False,специалист,раздельный,,,Астана
2,80.0,,15.0,23440000,сарыаркинский,,2009,2.7,False,специалист,2 с/у и более,окжетпес,,Астана
3,92.0,9.0,7.0,32990000,сарыаркинский,,2001,2.7,False,специалист,раздельный,,,Астана
1,37.0,11.0,9.0,14500000,сарыаркинский,,2010,2.7,False,хозяин недвижимости,совмещенный,,,Астана
2,58.0,10.0,4.0,32999999,есильский,,2020,3.0,False,специалист,,,,Астана
2,60.0,17.0,8.0,41900000,есильский,,2023,3.0,False,хозяин недвижимости,,parasat,дргуой ремонт,Астана
1,36.7,12.0,9.0,16500000,нуринский,,2023,3.0,False,хозяин недвижимости,совмещенный,madrid 2,требует ремонта,Астана
3,86.7,22.0,9.0,120000000,есильский,,2019,3.0,False,специалист,2 с/у и более,ray residence,черновая отделка,Астана
3,86.5,9.0,4.0,36000000,есильский,,2015,2.75,False,специалист,совмещенный,есиль (бокейхана,,Астана
2,47.0,9.0,2.0,31000000,есильский,,2020,3.0,False,специалист,,sclub,,Астана
