numrooms,sqauremeters,level,price,distrcit,builtyear,ceilinghight,seller,bathroomtype,repaired
2,66.32,1,47750400,Бостандыкский,2025,3.0,Новостройка ЖК «Tumar» от застройщика «Корпорация ВЕК»,санузел совмещенный,0
2,71.23,1,43450300,Торекулова,2024,2.7,Новостройка ЖК «Lifetown» от застройщика «BI Group»,санузел совмещенный,0
3,95.9,1,67312000,Ауэзовский,2023,3.0,Новостройка ЖК «Apple Residence» от застройщика «Барыс строй 2001»,санузел совмещенный,0
3,62.6,3,77000000,Бостандыкский,2022,3.0,Хозяин недвижимости,санузел совмещенный,0
2,87.0,12,100000000,Бостандыкский,2021,3.0,Хозяин недвижимости,санузел совмещенный,0
4,145.0,8,55000000,Наурызбайский,2012,2.8,Хозяин недвижимости,санузел 2 с/у и более,0
4,152.7,1,137430000,Бостандыкский,2024,3.0,Новостройка ЖК «Metropole» от застройщика «BAZIS–А»,санузел 2 с/у и более,0
4,170.3,1,143052000,Бостандыкский,2024,2.95,Новостройка ЖК «Orion III» от застройщика «BAZIS–А»,санузел 2 с/у и более,0
3,98.2,1,69722000,Бостандыкский,2024,2.95,Новостройка ЖК «Jazz-квартал» от застройщика «BAZIS–А»,санузел 2 с/у и более,0
3,56.6,12,44900000,Ауэзовский,2018,2.85,Хозяин недвижимости,санузел совмещенный,0
1,32.0,2,26000000,Медеуский,1972,2.8,Хозяин недвижимости,санузел совмещенный,0
3,90.0,3,59000000,Бостандыкский,1978,2.7,Специалист,санузел раздельный,0
4,208.3,1,177055000,Медеуский,2023,3.1,Новостройка ЖК «Династия» от застройщика «Mdi-MAX Group»,санузел 2 с/у и более,0
1,19.0,2,12000000,Ыкылас,2017,2.9,Компания,санузел совмещенный,0
4,162.05,1,123968250,Бостандыкский,2024,2.7,Новостройка ЖК «ALA Park» от застройщика «BI Group»,санузел 2 с/у и более,0
2,68.55,1,64437000,Алмалинский,2024,3.0,Новостройка ЖК «Palladium» от застройщика «Корпорация ВЕК»,санузел 2 с/у и более,0
2,93.3,1,102062000,Медеуский,2023,3.0,Новостройка ЖК «Koktobe city» от застройщика «Kusto Home»,санузел 2 с/у и более,0
2,52.0,6,24700000,Наурызбайский,2022,2.7,Хозяин недвижимости,санузел совмещенный,1
3,107.5,8,108000000,Бостандыкский,2021,3.0,Специалист,санузел 2 с/у и более,0
2,59.0,1,18880000,Турксибский,2024,2.7,Новостройка ЖК «Жана Куат» от застройщика «ТАМ Курылыс»,санузел совмещенный,0
2,40.0,3,65000000,Алмалинский,1961,2.7,Специалист,санузел совмещенный,1
2,63.8,4,62500000,Наурызбайский,2011,2.9,Специалист,санузел совмещенный,1
3,56.0,3,47000000,Наурызбайский,2021,3.0,Специалист,санузел совмещенный,1
3,101.6,2,85000000,Бостандыкский,2013,3.0,Хозяин недвижимости,санузел 2 с/у и более,0
3,80.0,4,67000000,Бостандыкский,1994,2.7,Хозяин недвижимости,санузел раздельный,0
3,90.0,17,67000000,Бостандыкский,2009,3.0,Хозяин недвижимости,санузел 2 с/у и более,0
2,55.7,14,36500000,Бостандыкский,2023,2.7,Хозяин недвижимости,санузел совмещенный,0
2,39.2,2,25000000,Бостандыкский,1962,2.7,Хозяин недвижимости,санузел совмещенный,-1
2,86.0,7,45500000,Ауэзовский,2018,2.75,Хозяин недвижимости,санузел раздельный,0
5,200.0,1,280000000,Медеуский,2000,3.6,Хозяин недвижимости,санузел 2 с/у и более,0
2,51.0,12,43000000,Бостандыкский,2023,3.0,Компания,санузел совмещенный,0
3,70.3,7,60000000,Бостандыкский,1976,3.0,Хозяин недвижимости,санузел совмещенный,0
2,62.0,8,29500000,Наурызбайский,2018,2.7,Хозяин недвижимости,санузел раздельный,0
4,235.0,4,172000000,Медеуский,2011,3.5,Компания,санузел совмещенный,1
3,62.0,1,38000000,Бостандыкский,1976,2.7,Специалист,санузел совмещенный,0
3,60.0,2,39500000,Медеуский,1966,2.7,Хозяин недвижимости,санузел совмещенный,1
2,49.74,1,23875200,Жетысуский,2024,2.7,Новостройка ЖК «Maxima City» от застройщика «KazSMU»,санузел совмещенный,0
1,37.34,1,16056200,Турксибский,2023,2.8,Новостройка ЖК «QAZYNA» от застройщика «Qazaq Invest Qurylys»,санузел совмещенный,0
2,62.29,1,18064100,Туздыбастау,2024,2.7,Новостройка ЖК «ANAYAT» от застройщика «Iksor Development»,санузел совмещенный,0
2,65.0,6,35500000,Алатауский,2010,2.6,Специалист,санузел совмещенный,0
2,87.0,1,51330000,Бостандыкский,2023,3.3,Новостройка ЖК «Sky Villa» от застройщика «Stroy Sistems»,санузел 2 с/у и более,0
4,163.4,6,138000000,Медеуский,2007,3.0,Хозяин недвижимости,санузел 2 с/у и более,0
3,84.8,1,61904000,Бостандыкский,2025,3.0,Новостройка ЖК «Elif Garden» от застройщика «GAB Construction»,санузел 2 с/у и более,0
3,124.0,6,108000000,Бостандыкский,2016,3.0,Хозяин недвижимости,санузел 2 с/у и более,1
1,40.0,5,36500000,Бостандыкский,2019,2.95,Специалист,санузел совмещенный,1
2,59.3,5,44000000,Медеуский,2022,2.7,Хозяин недвижимости,санузел совмещенный,0
3,82.8,1,28186000,Алатауский,2023,3.0,Новостройка ЖК «Каспий» от застройщика «ТОО SMR-EURASIA»,санузел 2 с/у и более,0
4,78.0,5,34000000,Наурызбайский,2019,2.8,Хозяин недвижимости,санузел совмещенный,0
3,92.3,1,66917500,Бостандыкский,2024,2.85,Новостройка ЖК «Riviera» от застройщика «BAZIS–А»,санузел 2 с/у и более,0
1,34.2,1,16587000,Алатауский,2023,3.0,Новостройка ЖК «Dostyk» от застройщика «Egemen Company»,санузел совмещенный,0
1,42.67,1,21335000,Жетысуский,2022,2.7,Новостройка ЖК «Jetisu Park» от застройщика «ТОО МИА Строй»,санузел 2 с/у и более,0
1,28.5,1,13095000,п.,2022,2.7,Новостройка ЖК «Dostar» от застройщика «ТОО СК Элитстрой»,санузел раздельный,0
2,50.0,5,38500000,Алмалинский,1990,3.0,Компания,санузел совмещенный,0
2,45.0,6,35500000,Жетысуский,2022,2.7,Специалист,санузел совмещенный,1
3,60.0,5,32000000,Алмалинский,1978,2.7,Специалист,санузел совмещенный,0
1,40.1,2,27800000,Ауэзовский,1998,2.8,Хозяин недвижимости,санузел совмещенный,1
3,88.0,1,66000000,Бостандыкский,2013,3.0,Хозяин недвижимости,санузел совмещенный,0
4,172.0,5,166000000,Медеуский,2016,3.2,Хозяин недвижимости,санузел 2 с/у и более,1
3,93.0,13,85000000,Бостандыкский,2015,2.95,Хозяин недвижимости,санузел 2 с/у и более,0
2,67.7,1,60930000,Бостандыкский,2024,3.0,Новостройка ЖК «Aqtolqyn Grand» от застройщика «AB Capital»,санузел совмещенный,0
3,56.0,4,29000000,Ауэзовский,1980,2.5,Компания,санузел совмещенный,0
